"filename","s1_maxfreq","s2_maxfreq","s1_minfreq","s2_minfreq","s1_peakfreq","s2_peakfreq","s1_specentropy","s2_specentropy","s1_maxslope","s2_maxslope","s1_minslope","s2_minslope","s1_duration","s2_duration"
"ind_69",2.87337360535545,2.84427967384425,1.88791003076799,2.14825070617547,2.41445776503902,2.28528451773606,0.577313676773771,0.487008043829107,0.39097219306311,1.22209217344651,-0.334311145076623,-0.236805331173098,0.388619522024229,0.621728600936713
"ind_70",3.12039456736791,2.95976738846064,2.00436553309352,2.16377872606821,2.46223982354868,2.31644103229244,0.546940010192213,0.502474247424394,0.397164957487747,1.23217684292415,-0.526224907479207,-0.28954162368471,0.384562627305541,0.679872025309405
"ind_70",3.20666260797115,2.99042327060865,1.89163814730496,2.15872270788624,2.4566133604381,2.32594496511632,0.548006370893091,0.49725126083956,0.416209015060039,1.24184153230439,-0.509470760698617,-0.26991958135823,0.379391053510482,0.71990477945522
"ind_70",3.20069051022055,2.96362800717137,1.93433781061177,2.15667074038127,2.46653366024113,2.27847059429567,0.544235761722645,0.497671385701981,0.415457101581969,1.23761365884433,-0.561808769050534,-0.267438740665765,0.369877976770535,0.698177949688723
"ind_70",3.19658289976893,2.96198935627635,1.99825116575003,2.15458127727754,2.47422579915782,2.30469546680534,0.545497589375919,0.50220409028512,0.410306289277012,1.24900835524654,-0.483487596116136,-0.29023896908408,0.38166761930704,0.689422741999549
"ind_70",3.2135482487075,2.98058547924562,1.94090795684396,2.15338909787853,2.45927756085915,2.320902691215,0.54469903958188,0.504597526792113,0.396183788141722,1.22028181213753,-0.537185304228363,-0.28115408985331,0.372628895727771,0.684974461005837
"ind_70",3.19787114398726,3.01418831584963,2.02707973144162,2.15701906442184,2.47400648206239,2.32060717546434,0.542580602129548,0.502799858232421,0.436855569191509,1.25651011355213,-0.538282507004459,-0.286285270052205,0.385427459660722,0.713527593443377
"ind_71",2.94534183484593,3.09602197846567,2.33139984795107,2.14214606743546,2.42239729638853,2.08086986734197,0.529627303304032,0.490536969907079,0.379483137061438,0.914863398012499,-0.25368426875422,-0.474638247623778,0.392121329490724,0.716588777161742
"ind_71",2.87367146686877,3.09846443914708,2.24435391705307,2.15148383262936,2.42439263348852,2.13144387291501,0.534313894295989,0.489013455650015,0.345508461507939,0.867287355560566,-0.264129168208015,-0.496689414044509,0.389529337311201,0.695840795077729
"ind_71",2.9201728177631,3.12917629380844,2.25763984735316,2.14820768539676,2.4250586562529,2.12551160220462,0.542077462711435,0.494020792407167,0.351384736066139,0.885254984211941,-0.244301641979709,-0.500148525745013,0.389643246258401,0.698234162250962
"ind_71",2.90333409268854,3.12282269041789,2.25017865487133,2.14676199062316,2.43628926956786,2.12171652979185,0.527657091684484,0.488314890465632,0.347096522778902,0.925079851807407,-0.269209266972732,-0.476707893167824,0.393776796213074,0.730863234286005
"ind_71",2.8844826334418,3.08662444303468,2.23599335218185,2.14121765628684,2.42257909946119,2.12943478359424,0.528350844915761,0.493016928363218,0.359022883382772,0.937430241118033,-0.226910366290683,-0.462465466345153,0.392755857728963,0.725181350478782
"ind_71",2.96747590529293,3.06879155418741,2.25097739189729,2.13674480773451,2.43922025421381,2.12160281147582,0.535134079207256,0.488315228671157,0.36810355793992,0.91862616913647,-0.257872980694865,-0.491255771970292,0.392081669974034,0.701453030525415
"ind_72",3.26383188304995,2.96486524454426,1.97878442376466,2.1580218171488,2.41874025619262,2.24559440289402,0.486230900023087,0.49082705810198,0.460054165942519,1.38111260379547,-0.470596446350462,-0.558244747833548,0.39970318461542,0.738447648797376
"ind_72",3.19910298435412,2.92726438871879,1.90690069806031,2.15364103854964,2.425903552112,2.23115262914968,0.491405154560239,0.492179139746642,0.455697654601861,1.35924417276077,-0.530307068447305,-0.550929506809768,0.392555980727039,0.657452408538504
"ind_72",3.30240288058372,2.89498444353494,1.91933985665617,2.15972156663713,2.4275069941383,2.23736759663682,0.499961040794576,0.49050229262099,0.458355907865266,1.44822685744975,-0.488905760092695,-0.54939616919374,0.393722607233801,0.718032469558145
"ind_72",3.21795843450556,2.94644583003754,1.95155008526256,2.1559892358283,2.43566816057058,2.24273891673008,0.501137861647891,0.492155729638197,0.440214088321425,1.43323906412385,-0.500803154185802,-0.583466833461595,0.398530859619976,0.705017662260015
"ind_72",3.24062815224368,2.94396130909893,1.92044934389989,2.1501939506842,2.43699682346498,2.2261904325454,0.50090734091441,0.488117401645942,0.446229816300618,1.37187474711961,-0.511607335600626,-0.581011591849083,0.403799207228633,0.684550700336643
"ind_72",3.30663402605486,2.95962672525255,1.93846108344504,2.15412236734842,2.43706747060695,2.18416158955515,0.506181391992157,0.492660746693767,0.491808948302108,1.33610151632987,-0.509232138496441,-0.572504514737803,0.395825231376607,0.658830963982556
"ind_73",3.13373590845851,2.87476930826379,1.98322161039045,2.16231838187432,2.45326290470274,2.30816390966113,0.540072262204285,0.492632210381376,0.467540908569019,1.06850744700444,-0.474828402310458,-0.528928065267712,0.414170563856935,0.583346095319108
"ind_73",3.18956878418056,2.89821683119454,2.06542885737358,2.16055911680987,2.46611030534612,2.33761013170383,0.53633020036094,0.494626318122591,0.491160721299401,1.09264211112667,-0.432033936654236,-0.524669700534077,0.419292267990976,0.605422909748755
"ind_73",3.21603957068666,2.92016874508644,1.91680168376201,2.1610765225409,2.46574219415441,2.31827879183541,0.532508328636532,0.48649205221154,0.462096835179937,1.11316235110541,-0.442655518829681,-0.563876587711128,0.414333104029211,0.563042306143506
"ind_73",3.15870652204226,2.90618030066471,1.98282655806018,2.16100834637236,2.46406340937302,2.30923339429307,0.535044744324653,0.493933090269053,0.482015143790045,1.10986490434584,-0.465426910667008,-0.561808627714667,0.418544218809685,0.587141507704228
"ind_73",3.18992319950583,2.89571520961188,1.9740944358806,2.16964482270241,2.45241761870131,2.35171354083517,0.531826573513686,0.494564154968,0.491339217358051,1.13976193976509,-0.410906985285146,-0.552117463768655,0.423186554003498,0.587353241197909
"ind_73",3.18932803436039,2.86539343979523,2.01486693251963,2.15596324218034,2.44742424450339,2.33322185650207,0.534361690066852,0.493856969033309,0.441221586857768,1.07273836115029,-0.417054186887024,-0.571028100598033,0.414395833930101,0.602022566721358
"ind_74",3.21548955241477,3.04789290721149,1.98543407064724,2.17238705611833,2.46047233151445,2.22536799042068,0.515503374223266,0.517294827433602,0.426098448169078,1.14379138999576,-0.376198098748155,-0.432809501935613,0.366465663702238,0.549496104134269
"ind_74",3.07075097092308,3.03708696606064,2.03486177902397,2.16925957465371,2.46300386087923,2.22241246093842,0.506379070800643,0.511892686149778,0.425879304148436,1.10867602131874,-0.375772990918111,-0.439255196592587,0.359116793484267,0.597907999133892
"ind_74",3.19513614500533,3.02170082408972,2.02491589098727,2.17129154340144,2.45319857535575,2.22186250724812,0.512895808976035,0.515858297775608,0.416690770718245,1.17757108764294,-0.385583928767544,-0.430378870460221,0.361328576074723,0.590575585782021
"ind_74",3.12603828916713,3.03298532065842,1.98319732870789,2.17367534477479,2.45970401622876,2.22205504156986,0.520702204236532,0.517272949394265,0.429090156636685,1.1082283354873,-0.37684167359161,-0.427453225455357,0.364628884367687,0.51769810375911
"ind_74",3.11557648783024,3.0371527843571,1.97873245214846,2.17040231980639,2.45106460604781,2.1941422983947,0.508897332845815,0.513945747715542,0.427157776800767,1.1200568131015,-0.422907172954352,-0.41593840994572,0.368783707108518,0.556040919088833
"ind_74",3.15523132430314,3.00808071241285,1.98398599154912,2.17101925095477,2.46255532724708,2.22009081275422,0.511056439438505,0.517530893919986,0.442234220857092,1.1239398472514,-0.37545677968262,-0.408607885138552,0.358785542998206,0.51859554007633
"ind_75",2.86013604277651,3.16100822571604,1.92258575574318,2.13970144129254,2.49496630345743,2.41154494487696,0.591372992987221,0.506097441386435,0.390370666525218,1.12110638438339,-0.241663905590053,-0.431790849541643,0.388689095919147,0.590870390622306
"ind_75",2.91893552015547,3.18758043843776,1.9725456402407,2.13321502673788,2.50968525641077,2.40848264062123,0.569963423263385,0.508738665433854,0.402975817262397,1.08707032805786,-0.244463943815982,-0.432561186243925,0.371122589096697,0.639020329005351
"ind_75",2.86102855826295,3.19233442244217,1.93429987596687,2.14078932174564,2.49838472113416,2.45700461766478,0.582056157951147,0.504339353103802,0.39387712876745,1.08713388182331,-0.23800722346499,-0.444960909098995,0.369619083597029,0.625518966564808
"ind_75",2.80804712046723,3.18349818929928,1.96144821982172,2.14092852180883,2.5056545349403,2.44370665102941,0.581671951824771,0.508877499488273,0.403164164182349,1.10132864509291,-0.275804005906957,-0.434152719335825,0.377729073688426,0.604076964048276
"ind_75",2.88588504999839,3.2218895433009,1.92800669234628,2.1341239666464,2.50250407066586,2.45286866538057,0.58201607458421,0.502522471576981,0.385934952268291,1.14702422706704,-0.223535238580531,-0.402307088422235,0.373074867080207,0.580967863294768
"ind_75",2.8620060085218,3.17708380512929,1.90704697949101,2.13507049842159,2.49884722007112,2.44614154980398,0.578974602289499,0.506228346109803,0.39162077029432,1.06708331124182,-0.246315945190434,-0.42979497400922,0.383698044181097,0.575751231317912
"ind_76",2.98226903109303,3.01032081508988,1.91669672522382,2.11503554708559,2.48148753241545,2.35075016947557,0.576044720414227,0.501339227311545,0.575014710539983,1.25039298126601,-0.379736105373935,-0.525683251191955,0.376798509608363,0.533472399191171
"ind_76",2.85569904943511,2.98390149570641,1.90902067718718,2.1154603316961,2.4796473446756,2.31724719147463,0.567253417138636,0.502939390152437,0.554771560960107,1.24812715217277,-0.448724331133868,-0.500548871821262,0.383413366892558,0.555298773528376
"ind_76",2.99295462405066,2.9674913756082,1.85883270662078,2.12102168202769,2.48274455714213,2.31163758979394,0.574989027371374,0.499711419198125,0.565408218318403,1.25194352218859,-0.463052550945374,-0.507115281495734,0.367173892046263,0.542539058726757
"ind_76",2.97281231669964,2.99318037316766,1.88940984690469,2.11783055860855,2.47748689635923,2.38035872413671,0.568398742257903,0.497869822761527,0.571113326670378,1.2842449936619,-0.420112516432228,-0.530485034172246,0.384429173272834,0.564123843390455
"ind_76",2.99393855971397,2.99448689094103,1.91503658210757,2.11837579455412,2.48202084651576,2.33514496909504,0.568886793158678,0.496180739686711,0.551211667881447,1.29133437149403,-0.473176394261133,-0.509459718397743,0.380759225944835,0.550368672647818
"ind_76",2.96515592685421,2.98111959678832,1.91400857562589,2.11569865219403,2.47656214816563,2.29697850104969,0.572151162424764,0.497763227511086,0.558479934736519,1.30489952462105,-0.461142585023263,-0.502931052261929,0.381744131245736,0.525030914836417
"ind_77",3.08819747297037,2.97544462349254,2.07117738853864,2.1559291894498,2.50497271088731,2.383141440675,0.560056958632148,0.504183694852405,0.340079898368588,1.22860414955261,-0.62521990666337,-0.435037108130854,0.400410939179935,0.645807003103015
"ind_77",3.02801903411244,3.01421007835966,2.08528764059513,2.16045203890495,2.49976762546912,2.34598423549103,0.559834180518899,0.498624670203493,0.342870734576019,1.21840885350459,-0.553478595205878,-0.407142904297361,0.40157644218577,0.628216502146817
"ind_77",2.96917126369688,3.04288779703528,2.08394740046827,2.15762605093496,2.50660225993949,2.38662889219182,0.55892550581925,0.498926909480475,0.329282537980766,1.22709197482429,-0.546676965028726,-0.429541826369612,0.40281061991523,0.594400475976782
"ind_77",3.0143764381913,2.93462262700636,2.0829225310356,2.15602924413747,2.50749757103847,2.34598347091343,0.551580748752918,0.502665553038207,0.348401699759612,1.23335949851605,-0.578096572026492,-0.419116929618767,0.397605868732662,0.586701430373773
"ind_77",3.04132968799586,2.96734251397967,2.07895908308119,2.15598317059914,2.49904455417499,2.33045694316446,0.554689467488817,0.499133061887946,0.341030436020648,1.24828438788088,-0.550953439688771,-0.393166311115087,0.40671814454559,0.602046929304588
"ind_77",2.99333328142928,2.96626458607434,2.04904900487962,2.15828797646398,2.50014287025671,2.36454643025343,0.566628913376364,0.500966988573831,0.337223617455642,1.17968675990945,-0.621301224213641,-0.432634206642072,0.397050543561623,0.644272105869861
"ind_78",3.11495154867989,3.00502755824925,1.83064032760145,2.16114127891921,2.50103265039704,2.22312432951208,0.561040299694674,0.495419558996593,0.635225470998694,1.39035140125279,-0.479369640886847,-0.434993586981463,0.396828383845016,0.686301152793199
"ind_78",3.09702488383037,2.9956403397626,1.87366414636295,2.1696985970747,2.50512200497372,2.27877756592886,0.553886264415021,0.495854854590724,0.601529138638225,1.4568708444191,-0.483601261538737,-0.431395011076825,0.392483196918261,0.716009683331542
"ind_78",3.13423913501395,3.01256706200081,1.83888869499152,2.17113714311324,2.4982392797004,2.2662060740968,0.56400667835246,0.490340632524253,0.627534126423514,1.40097530394171,-0.455706096664262,-0.417253718045819,0.397711283644617,0.7163230496621
"ind_78",3.16599526058327,2.98305816836535,1.8177361799255,2.16795324172659,2.50121136632131,2.27672664212434,0.553756217908252,0.493031216213848,0.624039870723665,1.39212696275124,-0.457524149280529,-0.459146674926563,0.393992274791142,0.671371062734864
"ind_78",3.1493316774808,3.0237018293414,1.85280671856761,2.16536857599298,2.49000159103602,2.24576091364999,0.563188901552732,0.489340876861193,0.607063745888939,1.39453211344456,-0.484385882093216,-0.438030314076819,0.398928348343202,0.728970507456184
"ind_78",3.13288204336879,3.01686364767484,1.84015264067051,2.15745904042482,2.49313480583371,2.26104211672596,0.560517031978427,0.493994644857836,0.600506522880299,1.37592631847735,-0.440076399779478,-0.415520585747496,0.387680763165438,0.741124609741678
"ind_79",2.91104139728419,3.14677508771615,2.02407723539844,2.170667434187,2.48325662178108,2.2347047771171,0.593335362918183,0.513417697504232,0.317001178669674,1.18245861580269,-0.439798507608562,-0.419642780740986,0.408421907564426,0.595425267076137
"ind_79",2.86132650652551,3.12385851175648,1.96425953993399,2.17414762167462,2.47618825351786,2.2102080521264,0.584483950141812,0.511903233229544,0.314772950656569,1.12745870150636,-0.491877645756403,-0.42595953480125,0.401963295581455,0.549398577598038
"ind_79",2.89959934589667,3.1367082160372,2.0393037400721,2.16590357495576,2.49427592182829,2.2324865885517,0.579820226901986,0.513736814343279,0.329884065747431,1.16253487338951,-0.478373192549686,-0.43317926357602,0.408123368000369,0.605297109401536
"ind_79",2.82289451677969,3.14986020724553,2.01159791655865,2.1754192707106,2.49010067321019,2.23035841083708,0.590290568118296,0.508548916359857,0.316114418052208,1.19944601378996,-0.511387301758707,-0.414478279634201,0.409180958981075,0.592009838686227
"ind_79",2.84722245225079,3.17471867558094,2.0346396916115,2.17351374367096,2.48161328775807,2.19338094795178,0.582173074917504,0.513655670233283,0.319033390901874,1.1958633873632,-0.464443592436505,-0.428457828289848,0.403096368509272,0.613227088289799
"ind_79",2.91845400560954,3.10777272166747,2.04762746442103,2.17754728336635,2.49610484398224,2.22703364214509,0.589674716933293,0.511860107184516,0.332407540294227,1.19144203159368,-0.484406260944332,-0.442684020327658,0.392697363717079,0.568396485508212
"ind_80",3.06595875563202,3.03950570608699,2.067934639923,2.1892897696737,2.45146229442766,2.30466923543828,0.546401432241214,0.47878973810152,0.606513452114736,1.17805974665503,-0.472069983854979,-0.375427326383663,0.385474732045061,0.643310758664248
"ind_80",2.96039014092798,3.01793830603506,1.9639828250753,2.19021485897584,2.44627532258104,2.3450357272711,0.560822893502936,0.479646531362739,0.580993326548441,1.14450099158591,-0.480405629192059,-0.355653994202813,0.382508826310054,0.685166033418205
"ind_80",2.99437695281853,3.03355264433927,2.05530222580206,2.17629653212256,2.44100604487041,2.33303856461542,0.545868525581359,0.479078696624821,0.59488225078777,1.19178326727857,-0.444754421481653,-0.400895909532664,0.382126028248341,0.682426863872515
"ind_80",2.94556482937149,3.03221763355668,2.04071700446158,2.19195637659891,2.45285327635629,2.32721372368339,0.547343251717189,0.480769232955695,0.57999219873003,1.19666838421811,-0.464685709858276,-0.374478132473025,0.393917678778162,0.712764252848868
"ind_80",3.03502216266445,2.99763810111319,2.11471197756977,2.18568118710626,2.45016427419603,2.34402408129336,0.553651302797853,0.483022272479387,0.582823336279084,1.14201065714323,-0.480562243171374,-0.368740897752213,0.375848500480699,0.679081270543637
"ind_80",3.04065046425086,3.01257763821302,2.03844816239973,2.19531641014062,2.44889695784516,2.34605146920089,0.54439796366373,0.479191459538735,0.580664685617131,1.17101277390286,-0.468192475403113,-0.343579541688845,0.391431521422102,0.665754717971226
"ind_81",3.06171430872715,3.02485199502713,2.02061468181441,2.12920813118605,2.49663555414011,2.26991947349548,0.549280237202533,0.514717376029836,0.423761994640621,1.21300945216806,-0.210672397676404,-0.474545825380135,0.439918393591966,0.709514859751925
"ind_81",3.11648709436729,3.06369479678011,1.95887153849448,2.14130284948334,2.49733987170584,2.2567154411511,0.556964076410439,0.515894538064456,0.433955949071614,1.21849240606594,-0.204557430261784,-0.42795583474646,0.433155384771035,0.732532453674677
"ind_81",3.14541441229885,3.02118066502423,1.9779867576839,2.13187044469437,2.5056813884286,2.27948373235225,0.546090205559493,0.514741462736854,0.418229552565308,1.22756386100443,-0.250438635593575,-0.480592647066173,0.438183517094297,0.695112783856264
"ind_81",3.09180464373438,3.03822620935487,2.00321585307923,2.14406306479965,2.5048066979224,2.21136091432927,0.559178114694044,0.513056796825172,0.413037587953421,1.206498726647,-0.26085910229919,-0.457168042788444,0.442011051854318,0.662315768898478
"ind_81",3.10987133051208,3.05913361378039,1.98687229599276,2.13617002311436,2.50665621053526,2.24135886821448,0.546239177950079,0.50940764702358,0.406772080653818,1.17421824151838,-0.242707844956063,-0.445790110786222,0.436771376856401,0.704860623510503
"ind_81",3.1483828609032,3.09855058219215,2.00559007486748,2.1376433563107,2.49425397726726,2.25366426362793,0.547366476415613,0.511304996779993,0.401400105466317,1.24517462564145,-0.291965838856907,-0.451145049721096,0.435421641755197,0.689358389784688
"ind_82",3.10970638005997,3.28601979980622,2.04520239145991,2.16624392386262,2.46300222991369,2.16610114863001,0.554876910360508,0.506417728599372,0.462032627777528,1.07253344449299,-0.289395640813355,-0.285693294892219,0.384095092654449,0.419875824238001
"ind_82",3.07180158692724,3.27403069554865,2.01028372539785,2.16554895914586,2.46306643233009,2.15850225014255,0.557284791396278,0.50301958726791,0.46644663308277,0.999811797372553,-0.29508466356289,-0.286689827681554,0.384809942367316,0.46183292815438
"ind_82",3.17613184958602,3.2526768657902,2.0163264093915,2.17255955214432,2.45217445564808,2.13657647740585,0.543454590125587,0.499917522361819,0.459587952282908,1.06777993033355,-0.254624127243223,-0.299760457426281,0.384354444710578,0.4761038609934
"ind_82",3.0824097064802,3.24992121646474,2.0071845188669,2.17463565753357,2.4650979065085,2.12384709171374,0.556811841756143,0.505383944269497,0.488197241307003,1.0622806470068,-0.287846812425162,-0.273036760498451,0.375983503122827,0.479852843878404
"ind_82",3.13177568146031,3.27727762884595,2.0281814844616,2.17005539839736,2.45698964256564,2.14322970348273,0.552540923139499,0.503765314696974,0.470391749993568,1.03184713205761,-0.2850140048761,-0.307367607854343,0.377697660688306,0.481655055231752
"ind_82",3.1409568159903,3.2851761363666,2.02918623269329,2.17006700294003,2.46050864234602,2.18643194554797,0.550504129418415,0.504901792506603,0.471160904355446,1.0275779875366,-0.30680403566363,-0.281486899849687,0.38311347806748,0.463452759268703
"ind_83",3.41022285218382,3.00869925978298,1.85760076956798,2.14579991601869,2.4451648788478,2.42897905811156,0.564604460303834,0.499566964526008,0.342452347628186,1.13342473931157,-0.41668851223795,-0.492113766458863,0.389407840658498,0.535308066461164
"ind_83",3.44108666441609,3.00426027146093,1.84567072907262,2.15137920849612,2.44172917532293,2.45150107473969,0.568375073088322,0.495038385912748,0.360646248587968,1.13742748577363,-0.363498503576555,-0.495335689869665,0.394212072001566,0.471988954128109
"ind_83",3.36335989821989,3.04801539274278,1.84352678087036,2.14424789972628,2.44366896323556,2.48731039203304,0.569844048402745,0.49718028763193,0.340315459350506,1.1696028272768,-0.368676587731032,-0.493740355029006,0.390341053847118,0.490070024434016
"ind_83",3.3323645799113,3.036492095952,1.83012852972339,2.14730960161853,2.44852359231724,2.41987813943001,0.577902436749217,0.498738679212873,0.327976481555872,1.20970478762916,-0.394829866698626,-0.501549803301912,0.386562242257469,0.447784130782095
"ind_83",3.36613600186649,3.03651643914085,1.80423505253084,2.14675681017722,2.43337098726187,2.44054825611666,0.562882820213682,0.494668225010708,0.357096841230423,1.15095309026116,-0.348072126843963,-0.495620053692267,0.384991775984067,0.527380196227918
"ind_83",3.36421061471375,3.01418506270332,1.83059618806906,2.16071709195189,2.44055005983004,2.46864010291185,0.559690970677223,0.495968049713177,0.344844704520644,1.14750406043446,-0.385088827928504,-0.501821887694432,0.384330701484036,0.513025175909965
"ind_84",2.9291893516167,3.15162753355488,1.76567280407391,2.18773045998059,2.47252139131183,2.40139023573484,0.555465972323048,0.498436636174314,0.457963967512288,1.52861892580273,-0.552866800484298,-0.411163641074556,0.419768334849635,0.453934949944261
"ind_84",2.94116103764303,3.12263604368753,1.7716603093349,2.18876358899799,2.46414430569741,2.37787772648881,0.553466154467344,0.499189126794927,0.443143556441133,1.50795785906119,-0.520027534506879,-0.413692585528103,0.416247664695843,0.464815546817489
"ind_84",2.93714633761891,3.13339696817696,1.79567515179832,2.17868677923537,2.47921537405274,2.41739037604119,0.559688059977052,0.496118548371164,0.430690507438866,1.55493887713581,-0.525796641728714,-0.407022997041465,0.421219146154015,0.416781535538047
"ind_84",3.04245048757107,3.14647557743433,1.77584111233487,2.18670203904563,2.47981022862944,2.38226515108651,0.556979666973842,0.501148258935816,0.425097097115627,1.48739586377936,-0.499067290027477,-0.400190668188229,0.421168742131328,0.456360529903169
"ind_84",2.94526964638519,3.17335697326209,1.76605222517033,2.18674786216931,2.47200968742013,2.38766642555087,0.554053787288164,0.496699817779596,0.435300554182134,1.5465765592155,-0.504407598532383,-0.422980374726107,0.419072794663175,0.42837783054866
"ind_84",2.90133293092528,3.07448364326862,1.79738635234407,2.18440349808614,2.47727946071904,2.39710420256619,0.553788706629851,0.495903280613026,0.463386391170676,1.53625136470109,-0.518402996057451,-0.435767457485346,0.416325888851671,0.44123064358133
"ind_84",2.96647516850406,3.13447506305191,1.82173793179616,2.17742308574532,2.47341423520733,2.4227189731684,0.555782739702768,0.497621752288556,0.47572052765722,1.55502350283977,-0.517123136585307,-0.385355090107855,0.417790711096912,0.43922457182666
"ind_85",3.10721076405015,3.12908355294019,2.15174021882485,2.19018957828595,2.42517951405128,2.24595927685466,0.539914708645256,0.504256091594274,0.343710700087047,1.33470358450596,-0.536746330009602,-0.310827052097604,0.38984054471751,0.58769252329061
"ind_85",3.05990311308835,3.1250976717286,2.16313058624156,2.1768932717342,2.42682630722023,2.26219443708942,0.547834699565765,0.506284619343431,0.356970382577368,1.35972765011171,-0.525467511456739,-0.335102587341131,0.382286299097722,0.578747852891714
"ind_85",3.0002609487678,3.14628828196345,2.12934009507896,2.18378978391928,2.43444202311913,2.268607533577,0.544420146612752,0.501869901006816,0.338603937227667,1.32741262514171,-0.51001300176463,-0.303279130465885,0.400414380203646,0.563074047033164
"ind_85",3.06431708343973,3.10760094723292,2.12987421777899,2.18645261456988,2.42768359362784,2.19356237882066,0.545267423704592,0.498214912522827,0.326420804451046,1.34456673753526,-0.538560457699346,-0.300448007133136,0.400357056554199,0.546169119702883
"ind_85",3.09449803152179,3.11284848735139,2.15293580218443,2.18342474614148,2.4224819345435,2.24707378276657,0.54726402371426,0.506538268486273,0.35509347593813,1.33694603241089,-0.55706193756943,-0.316503186667602,0.399395135312675,0.533338142452716
"ind_85",3.11900175512602,3.12507575965089,2.21799333387852,2.17986347605788,2.43149280435767,2.26632256841622,0.546535592865153,0.504533847986111,0.333357223942241,1.31218321997976,-0.56404573378915,-0.282358797655607,0.39337639647744,0.543435236519902
"ind_85",3.04468340198473,3.11928309040416,2.2049605057131,2.19244157628831,2.4277592761063,2.25557332608573,0.537428551774084,0.505847778641483,0.325287223739294,1.34464405895948,-0.546360744460031,-0.318950860891022,0.398066999695609,0.58573210070624
"ind_86",3.28239799255218,3.11373288900612,1.83701322344234,2.09720694596807,2.45320638013425,2.25949157815627,0.511018879781977,0.498129245856781,0.538028659166865,1.35776645007992,-0.496535879045532,-0.468854616988923,0.427032754647878,0.820045030997597
"ind_86",3.23155305992852,3.06672122955673,1.80872734535289,2.10203863922049,2.45145286135046,2.23071520007682,0.513431667114817,0.497714515502063,0.511585812464857,1.39850790238544,-0.492583527349233,-0.431621776842221,0.429473597201306,0.84893217113136
"ind_86",3.25258064848912,3.08933403229339,1.75426739719027,2.10227547460997,2.44466756752699,2.26872025002621,0.512583451983712,0.502137550269112,0.515321162341781,1.32208612546356,-0.485642570674452,-0.455450582341711,0.417207642214331,0.782779380890631
"ind_86",3.24534612990602,3.06881652765928,1.80831341409448,2.1009004421503,2.45349554376993,2.26128733455178,0.506258860182989,0.502228365806665,0.508635020649964,1.33750359518164,-0.517818767493647,-0.454998959994875,0.431561732507817,0.768067913150763
"ind_86",3.20250203707889,3.12879293717747,1.79583057850761,2.09265622373429,2.44971038462704,2.25701595226134,0.503647505537103,0.498448731061297,0.520396672860457,1.32522304495427,-0.503269431105944,-0.429981129708,0.431073024639314,0.784189577146038
"ind_86",3.1948928161129,3.07288179666297,1.74915349399693,2.09652844504141,2.44005134082909,2.25168320718851,0.498671098334577,0.495408542398267,0.540821662469669,1.37185541887738,-0.538549996097641,-0.447508738113434,0.425823210315125,0.841354573164221
"ind_86",3.20208223391619,3.09598832277676,1.77865046736864,2.09232493339885,2.44602314176225,2.23151177267446,0.506222752660557,0.498321010043345,0.509721457788117,1.34258611872561,-0.516346322195454,-0.464084501751594,0.433397156301171,0.825257424568939
"ind_87",3.00268664951327,2.93595103520134,2.20282681395876,2.16724997942877,2.46026832422296,2.24621380991948,0.566206258746745,0.492070117728856,0.466227142730245,1.06388595503026,-0.496705208961046,-0.391303630947653,0.397353701523652,0.761639819777717
"ind_87",2.95265311443045,2.93833580725419,2.19914280428887,2.1623895484973,2.44246215060596,2.30408024704059,0.553297942149355,0.490886369745989,0.475972192162896,1.11341464679639,-0.520975645286077,-0.393636864773835,0.40584378890318,0.746285162255112
"ind_87",2.96234302873194,2.92152475297981,2.20162792201897,2.17028161609897,2.44894717172346,2.30481248602329,0.555261823857637,0.492116394825825,0.470623815995387,1.06162059167798,-0.488811879263556,-0.391368302318114,0.401794791686556,0.745475284953241
"ind_87",2.95742576985024,2.89144823172535,2.19623812387494,2.17074495771738,2.45016442454764,2.29412065222018,0.554972389514115,0.49378161306985,0.463314609335733,1.07168867829852,-0.526540328840647,-0.390308115243273,0.396948262487852,0.713549779236278
"ind_87",2.94662996128343,2.93505454349635,2.24321032437685,2.1744820736671,2.45811265335337,2.29517020538048,0.558152833423207,0.495808023047861,0.483400946091449,1.05849443526362,-0.466491403682562,-0.389444010325668,0.393014475258088,0.7445224119084
"ind_87",2.91358947581903,2.91957897640112,2.19370607649909,2.17309398058924,2.45216727800366,2.30805947871133,0.564480327615996,0.493704116661795,0.460383705428048,1.09123374951351,-0.483777617309301,-0.352038992389266,0.394983045649813,0.718217426922719
"ind_87",2.90932812259944,2.93484410556302,2.18353272806396,2.1783837660317,2.4492609657977,2.32711014486366,0.567644086554434,0.491643087254584,0.461634740372476,1.09469090090335,-0.485527451052003,-0.428783928739334,0.40253427370044,0.755424012936993
"ind_88",3.36929410362793,2.94601041996346,1.807494950869,2.17842040217735,2.46110745760651,2.21447118731072,0.525661480517243,0.491390973374597,0.319964570862392,1.06357336530453,-0.426292271284614,-0.450981482674057,0.411988486194432,0.638444596320829
"ind_88",3.33920822128046,2.96802712069434,1.80482861118125,2.17708357730228,2.46087619179841,2.24157029507047,0.513312373385536,0.489568034898154,0.310739798165226,1.04717549435702,-0.410743335051684,-0.402426586305707,0.417456599550426,0.632216915882615
